ID;TOTAL_NF_ENTRADA;IDADE;SXE;SXA;FUZZYNUMBER;FUZZYLABEL
f91c7da166d865706fc81df8c9fc8c5815ad9c83a7307aa02e0b14d0925be488;53185,09;9,63;0,095;0,014;0,400009982;Provável
e87e260035fbf3cbcb7fefe563df4aeaa9fc78ccfd6db38c15365c9df753ac62;101314,8;211,31;0,217;0,008;0,774074074;Muito Provável
f6d37a530ec1c0cf897766f81e58251e08a7290d4b38a4fa13595ce560b6d5b4;2928853418;176,34;0,17;0,006;0,795833333;Muito Provável
db78334714aa13e84f9dd4f2b1f377225124778e1f5269d7c3f5742efa1ae298;255853,79;5,73;0,054;0,004;0,814285714;Muito Provável
f2fe22a92ac89be4cc5a0b622cfed6d0d49114d4d9634b3fc009671b619fc9c8;125629,61;113,15;0,034;0,151;0,8588657;Pouco Provável
bfdd636e506f5715eae1024285ea23def54dc062305dff19e13c263b75ceee3a;17926,78;12,18;0,024;0,033;0,823424462;Muito Provável
7e1af4e6b0a8bc729ed3c9bfa7d039151bf504f73cddeb59402bf55b438095c1;280177,88;264,11;0,036;0,021;0,793456694;Provável
983b74310cc3fd338e05e524025941134b44c0556c08f913213b0cbacc47882a;468670;292,31;0,77;0,001;0,825;Muito Provável
8f5c4b3508780789e9336a7ec747f97ff3e50a4d9465e7799911f5750f7ec241;9644,31;145,34;0,004;0,002;0,825;Muito Provável
b5609ff057a2afefab90cd17b92bee98002a2afab55b8084ee6bc1086ab893b9;36139,34;166,79;0,001;0,051;0,25;Provável
eaafb2fcf4720a00d27fbc27ba5c98ad0946cbaf6c9cd804b06569d528c62619;179839,03;3,69;0,017;0,023;0,79931562;Muito Provável
c1769433350db5031c494db71b5c6ce03f52aceec0f352f6574985cfb99fea31;257445,63;61,44;0,072;0,095;0,810925926;Provável
e1d7fe864cb44a213740c233ec8f9a0014e52a7a70050f84c83113ba5490e2cd;91038,29;40;0,017;0,16;0,85936319;Pouco Provável
749f1a62c287ae886c2bb2451095337610f1e988410d6ba12d9e7d37670aad72;12614,64;1,4;0,003;0;0,833333333;Muito Provável
395e394b547b6c190641901595a7fd4ff9d925348919309c6f635bacdf11dcf5;150003,29;121,92;0,013;0,013;0,767644173;Muito Provável
545b51f14b5e70f3e63269b89c24312c481301943333626defcfdccf48b71a57;1147419,55;148,21;0,049;0,025;0,804882014;Muito Provável
ec848a5ee0c97362abfef14a1b835e201da0a01fc617047ba7e9a014f2fda2f1;463954,97;3,4;0,052;0,008;0,774074074;Muito Provável
27a515e9af2ecb2692ed487eee3aabeb3ad0c792b88054e61ff7ff925b75c53c;79787,15;14,11;0,046;0,021;0,793456694;Muito Provável
ea8a6d5f1e7bd492fb0093d20170aa1967f7e2a0f82fec06b35e53181404ea67;58294,78;78,44;0,033;0,034;0,825216268;Muito Provável
67a9225086704daaa24fb45f9c715426f440e611c4ab4f18ca9be9465286e580;12193203,37;29,89;0,748;0,016;0,777718381;Provável
9614c6cae1c0a81029227214e839ee35c5bdac3425607b1dc769e18dfe4de1a6;87013,79;26,73;0,009;0,013;0,767644173;Muito Provável
4b9f903c31f21961cdbb7daff1ca0c45c034dbaa7ecb46ef6b161f42df981ecd;31183,19;18,82;0,078;0;0,79982906;Muito Provável
a2ab878405aed302d545c6ad01de8292e960e9d81c49518713379bab1c86be0a;401401,72;255,31;0,012;0,017;0,780978261;Provável
f908548f3eae8174917894919376f743bca3d885603a888d0a1b64809f669fb3;257063756,6;210,53;0,109;0,199;0,861504548;Pouco Provável
3b05567ed74c9b3954d826c57d6c6f921514e715d3de037a57b981e1b1547a27;34569,65;204,98;0,013;0,085;0,706275138;Pouco Provável
66fe4fa14bbc5bf269f83aba3638d1fa1029103a87d3fb2e0f1fdcaf09ccb48f;87086,53;99,15;0,277;0,035;0,808494329;Provável
7f0ccb4432f448c6754aec459d34e7360347d32b7a669a94c9d44cce7bf4c6d3;5507409,05;223,98;0,532;0,098;0,903537415;Pouco Provável
7d4cfa4e52949e5752c9c704b1dd26f8583143c580aa463d89cd0ceb278b3394;2215075,42;33,47;0,019;0,057;0,802994228;Muito Provável
ee92b2858ba2c15b9103adc47e74cfc2a518ec22ef772ef6b032c4f920853d16;153984,57;239,21;0,087;0,569;0,874789272;Pouco Provável
3ec4bb535baffd2b82615a3453080964bbbb00cb441bb537086676f66a648c12;272558,1;227,82;0,002;0,035;0,826863354;Provável
6828abeb8edf54b96145ed885dfd0b18c98bf256610285922423afde3dbcb35d;1876412;77,69;0,18;0,001;0,829251012;Muito Provável
eaed34fca66d7c3f0af03ce6d72901ad3075d8e5f02b3fac69681ea2c1921532;638676,72;232,53;0,072;0,002;0,810925926;Muito Provável
50fd4efa2a3d91792587d8a30296c036147d9438e7c883952557293a6e9e09aa;76661,49;38,73;0,13;0,043;0,833279221;Provável
af29f225d8c1765e5bd9567a98c7cb05657b55b46d02c9a4e48c2e145bd825f9;205085,18;154,98;0,064;0,091;0,568584555;Pouco Provável
54791c76aebb2b10924d36831cb9f5602a18d7c8b86fdc3963ae73f1a0fdf3f1;156274,52;240,11;0,044;0,015;0,774407823;Provável
f82ce10cbeb6830b73aca06b5a52e2b38afe763f43f8bfd0037a8816d283f11a;3039845,05;9,89;0,259;0;0,813271884;Muito Provável
d5b4b12eedfccc8fee2dc75262a2838aeba4bedb4f3a3f04b901233a1eff4ef0;29674174,77;235,34;0,36;0;0,782760989;Muito Provável
fe872bb018fe6602e5b10460ad738c3c2f6b9bcde45b7f01e040d86296e84238;1340631,8;33,47;0,051;0,003;0,821794872;Muito Provável
27724fdb469dbb337bd625439345ea6612badbfe15601ea6e53c8c3e658cc7ee;317013,02;95,08;0,096;0,017;0,538714681;Provável
732fae611c3de1a712f17a626a4e2343a0e6d085e925ca8a6fc0f03721b80bed;2355335,53;177,92;0,016;0,178;0,860354455;Pouco Provável
f986f56368a79a81c533c66d5a01f6f4305429f0195ee0c12b16e2d595ecef59;1083,74;26,24;0,003;0,007;0,785294118;Muito Provável
0704dd7eb18e0739b43e50d657a47b41abc7b209f2b358a322b1bc791f2c0c30;116008,01;81,57;0,013;0,002;0,827777778;Muito Provável
8ae18e3ad84d5ec0f7c15b85961c18a58fcdb258deba8ca025ec17d40e01fde9;356937,52;26,73;0,084;0,004;0,787460317;Muito Provável
e95a8b31e25d56ef8c180ec0112eb96c9d95cd051337da65196bb38795af29e8;673077,1;131,24;0,019;0,149;0,85875498;Pouco Provável
35004f6614b601b5b350aabb312fecb49875cfcd3cba35e8846fd8a27cba1bff;329502227,3;89,24;0,789;0,001;0,831818182;Muito Provável
449694b1d234bf79fb2e3413a5626fafa727b975a9fc68dbffeac0ce3960c90b;1406157;66,89;0,604;0,003;0,821794872;Muito Provável
0d0c4ead36f972151b22b2fc702dd114892dc655cb9fd5e5b1ba5c509da1aa29;157612,88;258,95;0,018;0,085;0,895021645;Pouco Provável
65e91436fc87346649c5e4e97618986a198f79ae13163b3e676a202b8c3b2c81;848233,14;37,37;0,306;0,014;0,771048999;Provável
d8fc7130f33c6a5d4539ccc841be36a580831a119b0405769bf906d85912d6d1;152126,77;1,5;0,049;0,001;0,831818182;Muito Provável
afd6c46ab57693a1a94647cb68f323c78e16c346047957b7e9ea2a645feeecbc;3027264,7;179,21;0,004;0,007;0,785294118;Muito Provável
bb9d26c90763ce2bfc4a079665b19cdc15c18441d1a4b3e003391e0438396745;115861,48;231,24;0,01;0,075;0,881868132;Pouco Provável
c432f3d2c20addb2c1f36bccc186692f1b0218680fb1d8434ca3eaffe4a60dab;84925,55;10,82;0,011;0,033;0,823424462;Muito Provável
d80061d86993da50ab3e3be42ea6c06ca559db2a922105faff4c3f85affd4dff;262797,7;91,05;0,015;0,078;0,800806452;Provável
8ce2afd2a86247ceac535b7d4d0373beaca250593ab424e227d8abaf86f841d3;3990;16,53;0,004;0,005;0,805555556;Muito Provável
dbc62bda558414050be1ed4af8c37c88efd9c7115a70e0d17a9e2ff18d53358d;96196,34;228,6;0,128;0,023;0,79931562;Provável
4d5ba89030be489738e5b89673858b5da1c4ac65c5e71eaf94491ba2f50ed423;426808,22;249,6;0,05;0,026;0,807544757;Provável
c57d0af39d559ea0226d019632cb4e71413d46f3565f153c395eb63e053fad69;213753;310,08;0,109;0;0,805555556;Muito Provável
9cd2470ec09221479956a2e4944b696a2839dc40022239d60b455aa8c0b55651;1404100;106,79;0,856;0,058;0,799471459;Provável
f18da4e879c44cc624103b3e3f7f353d0237cd56df9892f8f5f2a28b83ed3672;183355290,8;153;0,659;0,001;0,801291802;Muito Provável
1b413dcb0e9c14e9c8cf1ab5cbf30651a175ccee3f29a6b90e3ec915bfb5eec4;68264314,78;129,57;0,525;0,03;0,817273101;Provável
5834fd5e235aa638dc1ee3f22382c3797b98b2b838e450c9d4cf1282c4ccd9ba;51025,02;162,63;0,115;0,023;0,79931562;Provável
a5051d93af295cd57744a8ad9e36cae7818c6c6799b36c0e3f20df91f069c7cf;742822,27;136,66;0,02;0,024;0,802137453;Muito Provável
e0383f37579720ee4733c30601fd7c664cfb261d97b2d80963952585e638fc52;60249,29;63,66;0,03;0,01;0,757174274;Muito Provável
ff50c0ac35b494a85bf2e60872b56bbc0c17b6492168f27ef0fcac17f86cd92c;11319,17;97,37;0,009;0,037;0,829679952;Muito Provável
7e99da3429757ce0309023ff0c868cb24151a3ef65325f0c1a23cb4e1f22dc7a;169104,15;97,5;0,416;0,384;0,864618824;Pouco Provável
9add61dd9653b4f57f6ac1e00122800fee38743dec939e9edd58e3be789d1dc2;128576,53;122,21;0,172;0,02;0,790427155;Provável
8c8ac3b48ea0d960d100b7b31bc7db0852c249527388ffa34f11cd800284e2e1;202376,4;221,92;0,782;0,664;0,884769463;Pouco Provável
8943e3f752b874b5efa85ae60ad1d632d7e0f38c80a0d0df82ab4af0baa421ed;687713,43;105,4;0,512;0,022;0,796420729;Provável
27b59943f98728e269c617781dcaaab8fd83e58e6d77f4c692eb1da88a3a6d92;4264,43;292,15;0,004;0,031;0,819444444;Provável
81e09995da970878f6303de0375694c62db72456646c1acbc56ce55ad4017841;361876,85;79,98;0,02;0,008;0,774074074;Muito Provável
d748e0fa22db36743a693b1cccc891896b8e25633f76e4b4a1ef1760c017f233;45049,18;11,79;0,041;0,062;0,633032615;Muito Provável
7135a26a0bf8ef0938124271e4b7a08119889eca84673ad58d1b7b86f24c384e;5464,55;83,6;0,003;0,058;0,799471459;Muito Provável
bee5c189b89cc3256457f97432f131cfcbb86f9b4b20bb4661d4ccac1d758aec;396734,77;17,73;0,095;0,007;0,785294118;Muito Provável
fbeb4fd5c080c8eea24193e42a9ae6d4440655a951228450d1d17e72e3dfab16;139103,37;36,18;0,093;0,101;0,791707317;Provável
a680e76c65dea0975ffd563ea8f4bba71d0f99159244a6544fb3885bcca5c6a2;22673,24;227,24;0,042;0,017;0,780978261;Provável
680cd5087d5bb7a05667332cd93aa48033932d0a645b54f8bdaec70774850116;4515368,07;167,34;0,564;0,057;0,802994228;Provável
f8d8c3d5fef3096ca2bc1f94d1f002b975956cfe9a73764638c929f3c3f39d32;198981,83;233,08;0,054;0,032;0,821497585;Provável
fd26a9923f5cc8bfa7277585716711003cb1fa9af898e84b6897763bdc6c0f5d;278464,86;44;0,312;0,054;0,798308293;Provável
4a4cea079cf1a8b63220dce8c57182b871283243451e59fce17c383b0823d814;20892,29;5,82;0,201;0,017;0,780978261;Provável
84b87435050f110ab2e647cacf3664599c79bba0d1ad1d15d0d611d5fe55af27;559;115,92;0,002;0,01;0,757174274;Muito Provável
e43b52e66bcf8019bf5ade3fdab069655d90fa88fee8c5157180becd6fad749a;2709,5;384,53;0,015;0;0,819444444;Provável
deaf4a0eb88f629164578a343c165f8d18a2524b8c6f4f83845793900b7989a7;203523,27;183,34;0,03;0,059;0,368252305;Provável
2a87766376ffe086b15bc213b5f7903d978e56f3444ec5b6e0188cdc946a03cd;505095,68;101,66;0,022;0,108;0,827777778;Provável
b2bdbdf6a159715f4b3a458c0990df58734286b41d49766337a518d523c805b4;48500;223,15;0,647;0;0,806933221;Muito Provável
8abdd85f8f068964e7c8adadfb33365400ab4cae3ffa061d33424fd0879ff7b8;30875,2;234,4;0,05;0,027;0,810120773;Provável
5a8e34e9c24b25e15956ba4b811817cd32af93ac36b5e3083f369d646fc365be;160093,15;37,18;0,016;0;0,833333333;Muito Provável
a2c19e8c39875b80fdc0145307039ee9b28fb03152eef4c8c003bf357b7d9a65;585942;10,18;0,306;0,002;0,800130739;Muito Provável
eb95e7417f7fe53d299b070094e68ca767581ca19e8b4c5c97b236c1f680cea0;83968,96;14,05;0,212;0;0,823912123;Muito Provável
5bbb18c7c243459f18774318bf8d3a2e3afac14ce606835a7ca38d26f3879fd0;296164,16;97,98;0,19;0,192;0,861121957;Pouco Provável
7bde5894301f82561fb908fada1ff9e149c89ee60d1ffc2fd52e42dd156037d3;412130,62;116,76;0,103;0,039;0,810925926;Provável
ea780bbdcb8922165acb406142699b5fe5ffd27b5d9bf92a7c95d251266d0a50;127119,94;93,24;0,007;0,031;0,819444444;Muito Provável
4e47ca402b2d484228483805999d4fd5b1485d4e3514d9dce70155ceafc4f5e7;114403,72;42,57;0,021;0,044;0,832863114;Muito Provável
a11d993ff54ad82427324d92d39601d07e29d4bfd8d28a3623e1fe2575b8462d;16327909,14;121,34;0,226;0,006;0,795833333;Muito Provável
340300681f67a868305054ee1f894d19c00424a51534503853d1acaa0fb9a5f3;14561,65;46,47;0,001;0,034;0,825216268;Muito Provável
555aa7526e219588aecbb43ec1e473aa7c3d6248ea91e4136102c388aafeec75;592801,44;44,44;0,106;0,011;0,760704875;Provável
47f2aa9b8a123b8f193d25f1c77727182832e49d98a574616e3487ecc9e936fb;200886,59;142,92;0,021;0,03;0,817273101;Muito Provável
f7f61d394d59f24e35f3e6e63db2dbfcd98ef6092d0f4a253fe1d49907eb6fe0;293207,46;143;0,138;0,328;0,868407839;Pouco Provável
a76c4c1c935880f51507e68646be31c6df5141acea6f9c83d91ff84a2973b362;853051,22;62,18;0,173;0,004;0,814285714;Muito Provável
c9a28596e95d06ed05c0be06f4fe8e079a2dd3f867619a5627214b55f233b94f;87487,2;237,98;0,012;0,018;0,784184885;Provável
7c386d13bc19834ef9fbb6df598fe6732645b8b8e28080777fe15a777d7890ad;62352,48;226,15;0,052;0,429;0,873597151;Pouco Provável
6735fd6d02da25a317170a3e7fd00a1f684812114ecd54e2f3291bae618d443c;651310,51;40,73;0,202;0,015;0,774407823;Provável
17aa76c7066984637104f19fac9504565d8520247fd6e4529d1241dd642b4ba3;185493462,6;221,44;0,07;0,064;0,37713454;Pouco Provável
f4ff672275ec9a566b6eb37341c03cc70c5f7dc7a134135671abe713cd7c0411;1586944,73;132,79;0,152;0,002;0,825;Muito Provável
daa0f88c96d44a4de1ac4cf5cb1141eb93612f286dd70331afa4c36ac72d2e76;1533,6;53,11;0;0,017;0,780978261;Muito Provável
f27a3092c3fdedd5a5abeda1622bce81955e46f4a9c2c6a7c99cba8eb482d34e;501153,79;277,44;0,126;0,007;0,785294118;Muito Provável
b92e09bb43ccc3fca8acd14b3628420eeaceb5befddcf02f3f68751ac47aa416;1630980,46;148,98;0,015;0,001;0,825;Muito Provável
199dbe538f3313ef1bd616f2138b3e57c2617381db1886a833dcef8448156cf2;219671,82;74,73;0,049;0,02;0,790427155;Muito Provável
0d1c8d5f006153c42767f6874e1368f1d891c81e1aeb6082f17bee53a0276008;260630,11;81,66;0,042;0,001;0,831818182;Muito Provável
8a73440d9e09d4aba775b9da3de762f3940dbc4e5e9ec76f160e76773ea233c4;39391,31;137,34;0,011;0,012;0,764195466;Muito Provável
f1e2a4d3413be84b45196de29a057cb656cafa9e63fc6058f623d69022331e2e;917097,27;203,21;0,21;0,215;0,862376093;Pouco Provável
96ed31028e9c5c8837b7ce7bc7803f10f78837bc3452ef35b4e173e22e96d654;1069988,7;41,37;0,069;0;0,81589372;Muito Provável
ba442fa4dd95fb35776868742dae913030d6061e3bb8455fada7a044687d06e8;173186,72;5,08;0,027;0,001;0,831818182;Muito Provável
2c4642753e4afa49e004a378c314b8f8036970b8b5104ecb56c1b9cd4a0129b2;33617,91;410,57;0,035;0,058;0,799471459;Provável
979d023777c00f0b125a280451ef90806ac03dbf6cd643ee8fecd6f01009d018;3838,85;300,21;0,002;0,017;0,780978261;Provável
546ba63b7aacd372042eeeb5bae91d967124dc2fbb06566150e327b4ceca284d;139375993,1;356,79;0,756;0,001;0,788888889;Muito Provável
985f5c699026cf72f32d6da112a52c04da05b1a55b20eaa51ee30c057475538f;158219,24;77,08;0,004;0,057;0,802994228;Muito Provável
ea6fc48c11de6252b88935233505eefc909a4756320bd42cf3f3eab38cf66431;4822703,46;47,15;0,076;0,059;0,652265755;Muito Provável
a8b3780a0460556052aa222e7d85465957571fbf80b9859de2d25660950a6978;422787,11;36,89;0,101;0,232;0,863297541;Pouco Provável
16357e8c3ab164eb7496ee53aec8f62504d6340913055602ad35d433ce6d15f7;74148,68;130,4;0,017;0,017;0,780978261;Muito Provável
240911e7bffd44e2ab303fbfa104a768f217230046bd4d7e4a2a7de3aef0da38;496718,29;250,73;0,046;0;0,833333333;Muito Provável
538e998b4af6811cb50d2ceba8de984d0615429edf2a95a2d9fcca9d26c53c13;255771,59;24,37;0,007;0;0,833333333;Muito Provável
26b3bee324cfc64d52070283f0e34527fcd0783a3273fc5d790f304dfde9fb2b;12256115,48;78,4;0,114;0,057;0,802994228;Provável
9725738e27e3aa896d8acb9c304e08d2dd430c1ac7a19dbca23b1bf27f133b1c;1038136,82;23,28;0,211;0;0,82410506;Muito Provável
2627721b30f68af2d442d20da996cb5081ad5d246d9c8c3e4151ad88fd8541c4;251755,33;91,98;0,015;0,003;0,821794872;Muito Provável
f81fa1eacceaef5cd874c1129c1056c8593f8f3aa24e855608e7a77fae6a49a3;1802447,84;10,53;0,081;0,003;0,793786008;Muito Provável
c992bb9ee2ed5fe14c75fcfd4c3fcd3015fd5879392d9236956673eea3cbaa16;2990296,5;92,24;0,137;0,001;0,831818182;Muito Provável
42d2d39d51297d696b43f003347c0949a8662ec96f25c0c64497b09e853ebda4;105873;6,69;0,026;0;0,833333333;Muito Provável
8e2568b249f079e959524ff20763e2c8db3bfb102ed540602c3beab4dda32760;388699,12;32,73;0,01;0,001;0,831818182;Muito Provável
78a2dfcce86d121579a0783fd488289ff97768f8b76207795567b230c7c6ecd7;191488,5;22,34;0,421;0;0,767060932;Muito Provável
3c205e96d87b693cf4f8eb2fc81426c80d586dbb1dfe420339475b84b315eaa3;6450955,62;45,21;0,012;0,001;0,831818182;Muito Provável
4991a500817f3827fcc5f92cd5ca32a38ba855d0b32e1ad1bf2cc4ac0afdb502;1144826,41;225,18;0,398;0,028;0,76942029;Provável
cee80f089181a1c6dae42acfeaa7ac1a34c0b83345b90fa024ae4c1ebaba802c;75604,7;8,98;0,031;0,019;0,787335499;Muito Provável
24818f3a82498a81127fb3eb6fe0a597c60601bc9e89ff79d24e62ff722eed3e;141994,83;43,79;0,039;0,056;0,8063932;Muito Provável
82e1b0fb5ae0b3f79ed882b00a3d6f587d23ae49ca0afab19b7295ba1d4fcae9;3448068,4;210,76;0,047;0,001;0,831818182;Muito Provável
be4e199d15a0dc86249717c34bbbb38874bf3ec952c9fdb2a36a70ff118f1519;157196,23;8,15;0,164;0,01;0,757174274;Provável
79e0f31d9d112f2224feb53622a90e3b0f78c4f5fda143b23b0fdf0d828c8187;31109111,77;263,82;0,049;0;0,833333333;Muito Provável
db22a366f12696e50a42168a19a075f3164b7d824fd0b94ab7cfe1c3f4e972e0;2470;3,4;0,006;0,008;0,774074074;Muito Provável
3ccd82ddfafc591b4c72cd85242aeca78109d6838aab027bb355e6a5b33dbe2e;181114,8;71,11;0,232;0,002;0,819742403;Muito Provável
744d444e7fba974759f7f5292c39063d08be498fd6e9a3b17db22b6978349eb9;5795,1;51,47;0,007;0;0,833333333;Muito Provável
3b2c0bfde4a29dac1f299039a5138e088f30c183d9dc5fdf8a5e5b9a98766ece;9796,41;25,44;0,029;0,01;0,757174274;Muito Provável
4d79c7698f06637dfb73d9b49fe26679299beddff2b1e22c57446c3c97d6a1b4;17798,77;60,31;0,018;0,149;0,85875498;Pouco Provável
ab00dbc7dc616ff2004c07f57e77be40a5974a4fcf9a8e6d47f1e09065fb0634;583210,18;126,08;0,938;0,012;0,764195466;Provável
9d35ea350258391422c164efc0919a6bacd6112d4c37a35b16219a1a2ad01f53;8346625,99;91,15;0,007;0,013;0,767644173;Muito Provável
40889a7a573962bb4964fd7e90d09eaa2ca3ada0888a4f09da18a126fdd3e765;855363,27;47,82;0,037;0,081;0,807838983;Provável
7839b99f28537051cc387c889805cc0992de306c0da0bd1b5a11ea6b5d4740de;1910542,44;33,73;0,096;0,003;0,797848101;Muito Provável
26576bff77833b721fff8beefae16b81757a7edc218daa4583fccd0be261d460;8880,24;45,34;0,009;0,008;0,774074074;Muito Provável
eaa57b73c5c4fa3d5036d7e105bced0e9597f134b4e3afe77eecc5c37cd6810f;21417,5;91,31;0,033;0,118;0,810057471;Provável
22c864f300ca6c9173e2be7f9b9a0833afe40933926d761f34522e19f2ebe0f1;4279608,44;290,69;0,039;0,019;0,787335499;Provável
e91dd55d6b3e09a9ba73f564f8e928949cf1f502827cb6578fe6e6beb941525b;675396,12;161,28;0,321;0,23;0,863189383;Pouco Provável
a672dac98cdf6cb7b5d16dd02660bdb185ea136dae84d7a2b2b4ae12bebbd24b;805445,46;100,95;0,069;0;0,81589372;Muito Provável
d20093accaed09f99c6ac5399273585bad04f2a72d6a1940762a57665f177283;40001588,18;60,82;0,246;0,025;0,804882014;Provável
02a8daab738af72e87395fe787a8320e6600d3c3ca695346404ff747a2583692;194748,38;119,69;0,096;0,027;0,619006211;Provável
e802a94857c4d579ffa41fe64218cb2e11439d672c6b9bfb293a3681a853e987;1201242,56;215,34;0,238;0,019;0,787335499;Provável
aa28c3b814f8f4155fbb477812327dd13c22ea3f493820082dae1f2561e55cb7;1428,5;116,86;0,007;0,015;0,774407823;Muito Provável
f0413b56ef286278d78a200aed8d21605d3fa86673b282c5705b8c11ef1fbbfe;1996128,19;150,66;0,178;0,046;0,805555556;Provável
00ca10f6ca0dcfe157eeb25c48dfc175263dbf83cb1f8c28c910dfae311ca871;181470,58;176,21;0,01;0,035;0,25;Provável
231b15f984190dd87353b69e103b0aa039985709aeb5b7c1f142cbed0a88901d;217527,97;55,18;0,027;0,057;0,802994228;Muito Provável
afb3d25877d59faf5452a56d2074b09f4187f6b8490bbe439179012cc2b312f2;14942827,85;504,57;0,039;0,037;0,829679952;Provável
2c7a327853a4f7eaaee47dfc6f55e347bcc81da6746b5a92adeba8f97dd82f34;562809,84;102,82;0,044;0,003;0,821794872;Muito Provável
254c7ed303837f7b7efca9d3ad492b8ea3be45f6bfb4ce98feffd9ec200df7e2;21386;62,86;0,032;0,045;0,832070707;Muito Provável
65554b05440031fe3f1cfb257099e0941e0be87594fabb878ddf87044a0571d3;51336730,74;237,98;0,733;0,003;0,821794872;Muito Provável
7d13492b141104d83803aef781f6cb298adb301a05bf9b1ba3f1118b9f79d658;223664,34;42,98;0,067;0,037;0,818955224;Muito Provável
a85e5067ff38415f9a56c52ffda9a2cd913550a9270cfa23a67a44d836a5a45c;1094675,6;33,44;0,088;0,003;0,780881226;Muito Provável
6806cd98c384692cb78890ddf15f798431d084aeda6d587e4622290a1bdde527;395408,13;45,44;0,026;0,032;0,821497585;Muito Provável
08305ca512aa43a4d02ae9102ec7b2880466a86096e2eb5175fb62a3b3929b7f;165066,26;27;0,068;0,029;0,814990942;Muito Provável
8756c8f7fcdd7d07c735d9781f9ac786054f5f9728bf1696576a42a5efd96e4f;2461904,31;443,92;0,014;0,038;0,830824972;Provável
059c72254ce4a650949f0ecc4394fa5d8ed6ee719e4de3f2828fa2bc8d42f711;1488121,93;59,11;0,051;0,045;0,832070707;Muito Provável
9e465146bccfb668149a48c64abc44478404586099ef278816add617e4c65fdc;2745,22;24,73;0,025;0,105;0,831018519;Provável
9290528f13911659d3294dc13537d79f10f5334681ef5772c67d024bb9303b99;104759,58;44,92;0,091;0,01;0,25;Provável
9349181f4a46862791a048e821b6f7143c29c4ad10c38c81d20b4a138a8af732;296997,3;11,92;0,146;0;0,83267971;Muito Provável
21c6eb10102c5f5c3de4ec973662d535772345e5ef942842f2a5372e26782085;4763,56;16,6;0,021;0,006;0,795833333;Muito Provável
ed427b4a89f26bf36bda60aef30d8baa36331655bd547cc66664457b126f2aa8;21907362,82;147,24;0,919;0,052;0,818550369;Provável
758011a3ee79fef48258ebbd32c9051dc8bcbf7d58488bc644de6ce7b958a936;636098,49;203,57;0,138;0,001;0,831818182;Muito Provável
5b6a146411df299afa2a928d2efa81eca566042d0399261cfb399a07d42283bd;588429,38;233,73;0,075;0,354;0,869763005;Pouco Provável
f6a1219061fffe9786a6a9fc72c7e5b8537a461a6ea372dcbbba4c6922f953ea;110783,52;235,95;0,037;0,039;0,831775998;Provável
cb4e7ab37c0fd8624deddf9d966d892ba1ecb01175b1bfb4e20a2e7b612c5a0f;607700;72,34;0,648;0;0,80647651;Muito Provável
7a8ac19ea229edb18c959ae7d99de7bdf7e2ff9836b54a0baa04148be4f33374;5601882,44;244,57;0,151;0,043;0,832345679;Provável
5184e8470a4cadd490b2701aee7542338177cd2a0c990d66fe87556d3ec56213;38259,28;45,31;0,085;0,062;0,150948017;Provável
af6911cf9b668a38c194098063085d6650b07b195d165a69f79772c5a0f120c5;40164,65;305,47;0,005;0,018;0,784184885;Provável
05a0cea2c1855831a60c6adbce6b059bf1550132457df619b90eaa07f3cd7438;15208,12;165,98;0,016;0,001;0,805555556;Muito Provável
391d9e96361fef22686461eace06a5764e9dd912d2df1731652121396daf95a1;231761;100,57;0,127;0,001;0,831818182;Muito Provável
a3a3adfadec75ac992b525b304582c8fd7344e1a1c2467813d1d39826c6baf19;2330622;57,18;0,805;0;0,833333333;Muito Provável
1dae6e18b0d97906b5646fee59a7d7815857b0ebcfab766348a5b2fec26518cb;2355590,12;3,5;0,158;0,067;0,771175799;Provável
23d09f4d48f91402d9d51802ee23ebc410091906809785e91765d370b606fe39;259,91;5,08;0,001;0,006;0,795833333;Muito Provável
dc8129010eff1773fda7544d4efe660bb0d33d43bd8ec5b8d69923dcf33df827;142440,13;208,15;0,017;0,012;0,25;Provável
445cf141fbd3f06acb31c4dcb518c5dde7838de1688c43617a887383feab9134;313524,11;31,31;0,183;0,04;0,828829082;Provável
565bc5680dfcd54df6881d77989bb674b3bf36c1a87d2fe6a3fffcb6660d16c2;24732,04;17,4;0,025;0,092;0,827777778;Provável
f19547e08673a85a912da03e479ad239fed3a4fe53dcc2c292a2b15b4ea76d79;94542,24;10,44;0,038;0;0,833333333;Muito Provável
f76be95aaac0ba07884d144d3b5b1ec54f2617bc0081c58ec1800937909195a8;589430,59;120,08;0,202;0,039;0,825;Provável
7ae0b957db62ad06422677a10ff7633f01982c044757dcf7228da8d045a24376;297830,9;179,24;0,396;0,002;0,770141972;Muito Provável
7362d5d8030a4dcd88bdf9825c3a4ab39f9b2548be44989778aa4a9e75ba5464;66000;6,53;0,031;0,04;0,8325173;Muito Provável
2cc5947d249770d744fc0743b15ba26e00c2598c04dfd0c8e2e611873a5643f0;2322326,49;94,82;0,282;0,024;0,802137453;Provável
f97fec3d99564e074f0e40a119e4435ec8462a85f07bc0caab40e44ddaf9e5cd;1491646,25;66,57;0,267;0,109;0,811190908;Provável
bdf1ba2543e366918fbfefecaea5e51c2e75f87c9deb6367f516cd27beecb484;4953678,82;84,92;0,014;0,113;0,82004717;Provável
11dda120b782c4a5aed5b781f9f2c54bfafe3a780cdde5e96a5301b3b3fb0c76;20023,45;27,82;0,011;0,035;0,826863354;Muito Provável
